productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
45147,Rapidash,Rapidash,https://tcgplayer-cdn.tcgplayer.com/product/45147_200w.jpg,3,635,https://cpt.tcgcsv.com/Z3n,2023-07-08T16:35:11.84,1,44/64,Uncommon,Fire,70,Stage 1,"[2] Stomp (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 10 more damage; if tails, this attack does 20 damage.","[1RR] Agility (30)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Rapidash.",W,,,1.48,3.0,19.99,3.86,19.99,1st Edition,
45147,Rapidash,Rapidash,https://tcgplayer-cdn.tcgplayer.com/product/45147_200w.jpg,3,635,https://cpt.tcgcsv.com/Z3n,2023-07-08T16:35:11.84,1,44/64,Uncommon,Fire,70,Stage 1,"[2] Stomp (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 10 more damage; if tails, this attack does 20 damage.","[1RR] Agility (30)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Rapidash.",W,,,0.25,1.0,10.99,1.32,1.84,Unlimited,
45148,Rhydon,Rhydon,https://tcgplayer-cdn.tcgplayer.com/product/45148_200w.jpg,3,635,https://cpt.tcgcsv.com/-3n,2025-02-05T06:06:40.753,1,45/64,Uncommon,Fighting,100,Stage 1,[2F] Horn Attack (30),"[FFFF] Ram (50)
<br>Rhydon does 20 damage to itself, if your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon. Switch the Pokémon even if Rhydon is knocked out.)</em>",G,L-30,3,1.65,2.99,9.99,3.94,,1st Edition,
45148,Rhydon,Rhydon,https://tcgplayer-cdn.tcgplayer.com/product/45148_200w.jpg,3,635,https://cpt.tcgcsv.com/-3n,2025-02-05T06:06:40.753,1,45/64,Uncommon,Fighting,100,Stage 1,[2F] Horn Attack (30),"[FFFF] Ram (50)
<br>Rhydon does 20 damage to itself, if your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon. Switch the Pokémon even if Rhydon is knocked out.)</em>",G,L-30,3,0.2,0.59,24.99,0.74,,Unlimited,
45149,Seaking,Seaking,https://tcgplayer-cdn.tcgplayer.com/product/45149_200w.jpg,3,635,https://cpt.tcgcsv.com/_3n,2022-11-16T21:44:31.967,1,46/64,Uncommon,Water,70,Stage 1,[W] Horn Attack (10),[1W] Waterfall (30),L,,1,1.0,2.38,9.95,3.21,,1st Edition,
45149,Seaking,Seaking,https://tcgplayer-cdn.tcgplayer.com/product/45149_200w.jpg,3,635,https://cpt.tcgcsv.com/_3n,2022-11-16T21:44:31.967,1,46/64,Uncommon,Water,70,Stage 1,[W] Horn Attack (10),[1W] Waterfall (30),L,,1,0.3,0.57,4.95,0.74,,Unlimited,
45150,Tauros,Tauros,https://tcgplayer-cdn.tcgplayer.com/product/45150_200w.jpg,3,635,https://cpt.tcgcsv.com/05n,2024-04-10T07:39:57.25,1,47/64,Uncommon,Colorless,60,Basic,"[2] Stomp (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 10 more damage; if tails, this attack does 20 damage.","[3] Rampage (20+)
<br>Does 20 damage plus 10 more damage for each damage counter on Tauros. Flip a coin. If tails, Tauros is now Confused <em>(after doing damage)</em>.",F,P-30,2,1.03,1.97,9.95,2.41,,1st Edition,
45150,Tauros,Tauros,https://tcgplayer-cdn.tcgplayer.com/product/45150_200w.jpg,3,635,https://cpt.tcgcsv.com/05n,2024-04-10T07:39:57.25,1,47/64,Uncommon,Colorless,60,Basic,"[2] Stomp (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 10 more damage; if tails, this attack does 20 damage.","[3] Rampage (20+)
<br>Does 20 damage plus 10 more damage for each damage counter on Tauros. Flip a coin. If tails, Tauros is now Confused <em>(after doing damage)</em>.",F,P-30,2,0.18,0.5,30.0,0.55,,Unlimited,
45151,Weepinbell,Weepinbell,https://tcgplayer-cdn.tcgplayer.com/product/45151_200w.jpg,3,635,https://cpt.tcgcsv.com/25n,2024-01-08T10:56:54.183,1,48/64,Uncommon,Grass,70,Stage 1,"[G] Poisonpowder (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",[GG] Razor Leaf (30),R,,1,0.78,1.78,100.0,2.12,,1st Edition,
45151,Weepinbell,Weepinbell,https://tcgplayer-cdn.tcgplayer.com/product/45151_200w.jpg,3,635,https://cpt.tcgcsv.com/25n,2024-01-08T10:56:54.183,1,48/64,Uncommon,Grass,70,Stage 1,"[G] Poisonpowder (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",[GG] Razor Leaf (30),R,,1,0.15,0.47,5.74,0.5,,Unlimited,
45152,Bellsprout,Bellsprout,https://tcgplayer-cdn.tcgplayer.com/product/45152_200w.jpg,3,635,https://cpt.tcgcsv.com/35n,2023-10-03T17:32:16.967,1,49/64,Common,Grass,40,Basic,[G] Vine Whip (10),"[G] Call for Family
<br>Search your deck for a Basic Pokémon named Bellsprout and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>",R,,1,0.23,0.98,6.02,0.91,0.59,1st Edition,
45152,Bellsprout,Bellsprout,https://tcgplayer-cdn.tcgplayer.com/product/45152_200w.jpg,3,635,https://cpt.tcgcsv.com/35n,2023-10-03T17:32:16.967,1,49/64,Common,Grass,40,Basic,[G] Vine Whip (10),"[G] Call for Family
<br>Search your deck for a Basic Pokémon named Bellsprout and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>",R,,1,0.05,0.29,4.95,0.24,0.22,Unlimited,
45153,Cubone,Cubone,https://tcgplayer-cdn.tcgplayer.com/product/45153_200w.jpg,3,635,https://cpt.tcgcsv.com/55n,2025-02-01T10:51:57.77,1,50/64,Common,Fighting,40,Basic,"[1] Snivel
<br>If the Defending Pokémon attacks Cubone during your opponent's next turn, any damage done by that attack is reduced by 20 <em>(after applying Weakness and Resistance)</em>. <em>(Benching either Pokemon ends this effect.)</em>","[FF] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Cubone.",G,L-30,1,0.4,1.3,54.99,2.29,3.99,1st Edition,
45153,Cubone,Cubone,https://tcgplayer-cdn.tcgplayer.com/product/45153_200w.jpg,3,635,https://cpt.tcgcsv.com/55n,2025-02-01T10:51:57.77,1,50/64,Common,Fighting,40,Basic,"[1] Snivel
<br>If the Defending Pokémon attacks Cubone during your opponent's next turn, any damage done by that attack is reduced by 20 <em>(after applying Weakness and Resistance)</em>. <em>(Benching either Pokemon ends this effect.)</em>","[FF] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Cubone.",G,L-30,1,0.18,0.4,50493.24,0.37,,Unlimited,
45154,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/45154_200w.jpg,3,635,https://cpt.tcgcsv.com/65n,2024-11-23T10:15:46.523,1,51/64,Common,Colorless,50,Basic,"[1] Tail Wag
<br>Flip a coin. If heads, the Defending Pokémon can't attack Eevee during your opponent's next turn. <em>(Benching either Pokémon ends this effect.)</em>","[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.",F,P-30,1,5.0,9.95,73.75,10.86,12.99,1st Edition,
45154,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/45154_200w.jpg,3,635,https://cpt.tcgcsv.com/65n,2024-11-23T10:15:46.523,1,51/64,Common,Colorless,50,Basic,"[1] Tail Wag
<br>Flip a coin. If heads, the Defending Pokémon can't attack Eevee during your opponent's next turn. <em>(Benching either Pokémon ends this effect.)</em>","[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.",F,P-30,1,0.19,0.64,24.99,0.76,,Unlimited,
45155,Exeggcute,Exeggcute,https://tcgplayer-cdn.tcgplayer.com/product/45155_200w.jpg,3,635,https://cpt.tcgcsv.com/75n,2025-02-28T05:29:11.127,1,52/64,Common,Grass,50,Basic,"[P] Hypnosis
<br>The Defending Pokémon is now Asleep.","[GG] Leech Seed (20)
<br>Unless all damage from this attack is prevented, you may remove 1 damage counter from Exeggcute.",R,,1,0.35,0.99,6.69,0.94,0.89,1st Edition,
45155,Exeggcute,Exeggcute,https://tcgplayer-cdn.tcgplayer.com/product/45155_200w.jpg,3,635,https://cpt.tcgcsv.com/75n,2025-02-28T05:29:11.127,1,52/64,Common,Grass,50,Basic,"[P] Hypnosis
<br>The Defending Pokémon is now Asleep.","[GG] Leech Seed (20)
<br>Unless all damage from this attack is prevented, you may remove 1 damage counter from Exeggcute.",R,,1,0.05,0.34,43041.24,0.35,0.28,Unlimited,
45156,Goldeen,Goldeen,https://tcgplayer-cdn.tcgplayer.com/product/45156_200w.jpg,3,635,https://cpt.tcgcsv.com/85n,2025-03-15T10:31:27.117,1,53/64,Common,Water,40,Basic,[W] Horn Attack (10),,L,,,0.48,1.13,350.0,1.11,0.75,1st Edition,
45156,Goldeen,Goldeen,https://tcgplayer-cdn.tcgplayer.com/product/45156_200w.jpg,3,635,https://cpt.tcgcsv.com/85n,2025-03-15T10:31:27.117,1,53/64,Common,Water,40,Basic,[W] Horn Attack (10),,L,,,0.1,0.37,4.95,0.39,0.25,Unlimited,
45157,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/45157_200w.jpg,3,635,https://cpt.tcgcsv.com/95n,2024-08-28T21:53:32.523,1,54/64,Common,Colorless,60,Basic,"[1] Lullaby
<br>The Defending Pokémon is now Asleep.",[2] Pound (20),F,P-30,1,0.55,1.0,7.95,1.59,0.99,1st Edition,
45157,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/45157_200w.jpg,3,635,https://cpt.tcgcsv.com/95n,2024-08-28T21:53:32.523,1,54/64,Common,Colorless,60,Basic,"[1] Lullaby
<br>The Defending Pokémon is now Asleep.",[2] Pound (20),F,P-30,1,0.1,0.39,4.99,0.34,0.32,Unlimited,
45158,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/45158_200w.jpg,3,635,https://cpt.tcgcsv.com/b5n,2025-02-22T11:29:11.733,1,55/64,Common,Fighting,30,Basic,[1] Scratch (10),,P,,,0.25,1.09,22.99,1.27,,1st Edition,"<strong>Pokémon Power: Peek</strong> Once during your turn <em>(before your attack)</em>, you may look at one of the following: the top card of either player's deck, a random card from your opponent's hand, or one of either player's Prizes. This power can't be. used if Mankey is Asleep, Confused, or Paralyzed."
45158,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/45158_200w.jpg,3,635,https://cpt.tcgcsv.com/b5n,2025-02-22T11:29:11.733,1,55/64,Common,Fighting,30,Basic,[1] Scratch (10),,P,,,0.1,0.32,29.0,0.32,,Unlimited,"<strong>Pokémon Power: Peek</strong> Once during your turn <em>(before your attack)</em>, you may look at one of the following: the top card of either player's deck, a random card from your opponent's hand, or one of either player's Prizes. This power can't be. used if Mankey is Asleep, Confused, or Paralyzed."
45159,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/45159_200w.jpg,3,635,https://cpt.tcgcsv.com/c5n,2024-12-07T14:17:53.923,1,56/64,Common,Colorless,50,Basic,"[2] Pay Day (10)
<br>Flip a coin. If heads, draw a card.",,F,P-30,1,0.52,1.33,7.95,1.7,1.06,1st Edition,
45159,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/45159_200w.jpg,3,635,https://cpt.tcgcsv.com/c5n,2024-12-07T14:17:53.923,1,56/64,Common,Colorless,50,Basic,"[2] Pay Day (10)
<br>Flip a coin. If heads, draw a card.",,F,P-30,1,0.15,0.37,15.99,0.36,,Unlimited,
45160,Nidoran F,Nidoran F,https://tcgplayer-cdn.tcgplayer.com/product/45160_200w.jpg,3,635,https://cpt.tcgcsv.com/d5n,2025-03-27T20:22:06.09,1,57/64,Common,Grass,60,Basic,"[G] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.","[GG] Call for Family
<br>Search your deck for a Basic Pokémon named Nidoran M or Nidoran F and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>",P,,1,0.3,1.06,8.69,1.03,1.2,1st Edition,
45160,Nidoran F,Nidoran F,https://tcgplayer-cdn.tcgplayer.com/product/45160_200w.jpg,3,635,https://cpt.tcgcsv.com/d5n,2025-03-27T20:22:06.09,1,57/64,Common,Grass,60,Basic,"[G] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.","[GG] Call for Family
<br>Search your deck for a Basic Pokémon named Nidoran M or Nidoran F and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>",P,,1,0.05,0.29,25.99,0.26,0.22,Unlimited,
45161,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/45161_200w.jpg,3,635,https://cpt.tcgcsv.com/f5n,2025-06-04T03:38:00.93,1,58/64,Common,Grass,50,Basic,"[G] Stun Spore (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[GG] Sprout
<br>Search your deck for a Basic Pokémon named Oddish and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>",R,,1,0.24,1.03,5.0,1.13,0.98,1st Edition,
45161,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/45161_200w.jpg,3,635,https://cpt.tcgcsv.com/f5n,2025-06-04T03:38:00.93,1,58/64,Common,Grass,50,Basic,"[G] Stun Spore (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[GG] Sprout
<br>Search your deck for a Basic Pokémon named Oddish and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>",R,,1,0.05,0.34,4.95,0.36,0.37,Unlimited,
45162,Paras,Paras,https://tcgplayer-cdn.tcgplayer.com/product/45162_200w.jpg,3,635,https://cpt.tcgcsv.com/g5n,2023-01-20T20:52:58.623,1,59/64,Common,Grass,40,Basic,[2] Scratch (20),"[GG] Spore
<br>The Defending Pokémon is now Asleep.",R,,1,0.4,1.0,150.0,1.09,1.47,1st Edition,
45162,Paras,Paras,https://tcgplayer-cdn.tcgplayer.com/product/45162_200w.jpg,3,635,https://cpt.tcgcsv.com/g5n,2023-01-20T20:52:58.623,1,59/64,Common,Grass,40,Basic,[2] Scratch (20),"[GG] Spore
<br>The Defending Pokémon is now Asleep.",R,,1,0.1,0.35,6.44,0.38,0.47,Unlimited,
45163,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/45163_200w.jpg,3,635,https://cpt.tcgcsv.com/h5n,2025-03-02T14:53:20.79,1,60/64,Common,Lightning,50,Basic,"[LL] Spark (20)
<br>If your opponent has any Benched Pokémon, choose 1 of them and this attack does 10 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,F,,1,4.0,7.57,51.45,8.39,9.95,1st Edition,
45163,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/45163_200w.jpg,3,635,https://cpt.tcgcsv.com/h5n,2025-03-02T14:53:20.79,1,60/64,Common,Lightning,50,Basic,"[LL] Spark (20)
<br>If your opponent has any Benched Pokémon, choose 1 of them and this attack does 10 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,F,,1,0.25,1.03,19.99,1.06,,Unlimited,
45164,Rhyhorn,Rhyhorn,https://tcgplayer-cdn.tcgplayer.com/product/45164_200w.jpg,3,635,https://cpt.tcgcsv.com/j5n,2023-03-05T14:45:52.653,1,61/64,Common,Fighting,70,Basic,"[1] Leer
<br>Flip a coin. If heads, the Defending Pokémon can't attack Rhyhorn during your opponent's next turn. <em>(Benching either Pokémon ends this effect.)</em>",[2F] Horn Attack (30),G,L-30,3,0.19,1.25,8.69,1.44,0.99,1st Edition,
45164,Rhyhorn,Rhyhorn,https://tcgplayer-cdn.tcgplayer.com/product/45164_200w.jpg,3,635,https://cpt.tcgcsv.com/j5n,2023-03-05T14:45:52.653,1,61/64,Common,Fighting,70,Basic,"[1] Leer
<br>Flip a coin. If heads, the Defending Pokémon can't attack Rhyhorn during your opponent's next turn. <em>(Benching either Pokémon ends this effect.)</em>",[2F] Horn Attack (30),G,L-30,3,0.05,0.31,9999.0,0.27,0.28,Unlimited,
45165,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/45165_200w.jpg,3,635,https://cpt.tcgcsv.com/k5n,2025-04-12T03:31:18.94,1,62/64,Common,Colorless,50,Basic,[1] Peck (10),"[3] Mirror Move
<br>If Spearow was attacked last turn, do the final result of that attack on Spearow to the Defending Pokémon.",L,F-30,,0.45,1.2,14.99,1.19,,1st Edition,
45165,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/45165_200w.jpg,3,635,https://cpt.tcgcsv.com/k5n,2025-04-12T03:31:18.94,1,62/64,Common,Colorless,50,Basic,[1] Peck (10),"[3] Mirror Move
<br>If Spearow was attacked last turn, do the final result of that attack on Spearow to the Defending Pokémon.",L,F-30,,0.03,0.31,4.99,0.29,,Unlimited,
45166,Venonat,Venonat,https://tcgplayer-cdn.tcgplayer.com/product/45166_200w.jpg,3,635,https://cpt.tcgcsv.com/l5n,2025-04-12T03:31:04.1,1,63/64,Common,Grass,40,Basic,"[G] Stun Spore (10)
<br>Flip a coin> If heads, the Defending Pokémon is now Paralyzed.","[1G] Leech Life (10)
<br>Remove a number of damage counters from Venonat equal to the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em>.",R,,1,0.26,1.0,100.0,1.01,0.75,1st Edition,
45166,Venonat,Venonat,https://tcgplayer-cdn.tcgplayer.com/product/45166_200w.jpg,3,635,https://cpt.tcgcsv.com/l5n,2025-04-12T03:31:04.1,1,63/64,Common,Grass,40,Basic,"[G] Stun Spore (10)
<br>Flip a coin> If heads, the Defending Pokémon is now Paralyzed.","[1G] Leech Life (10)
<br>Remove a number of damage counters from Venonat equal to the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em>.",R,,1,0.1,0.3,34338.6,0.26,0.25,Unlimited,
45167,Poke Ball,Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/45167_200w.jpg,3,635,https://cpt.tcgcsv.com/m5n,2025-04-12T03:31:28.75,1,64/64,Common,Trainer,,,,,,,,0.2,0.59,4.95,0.6,,1st Edition,"Flip a coin. If heads, you may search your deck for any Basic Pokémon or Evolution card. Show that card to your opponent, then put it into your hand. Shuffle your deck afterward."
45167,Poke Ball,Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/45167_200w.jpg,3,635,https://cpt.tcgcsv.com/m5n,2025-04-12T03:31:28.75,1,64/64,Common,Trainer,,,,,,,,0.05,0.25,37656.36,0.26,,Unlimited,"Flip a coin. If heads, you may search your deck for any Basic Pokémon or Evolution card. Show that card to your opponent, then put it into your hand. Shuffle your deck afterward."
106979,Clefable (17),Clefable 17,https://tcgplayer-cdn.tcgplayer.com/product/106979_200w.jpg,3,635,https://cpt.tcgcsv.com/CPS,2023-04-30T13:46:40.253,1,17/64,Rare,Colorless,70,Stage 1,"[1] Metronome
<br>
Choose 1 of the Defending Pokémon's attacks. Metronome copies that attack except for its Energy costs and anything else required in order to use that attack, such as discarding Energy cards. <em>(No matter what type the Defending Pokémon is, Clefable's type is still Colorless.)</em>","[2] Minimize
<br>
All damage done by attacks to Clefable during your opponent's next turn is reduced by 20 <em>(after applying Weakness and Resistance)</em>.",F,P-30,2,5.71,10.9,24.95,10.8,,1st Edition,
106979,Clefable (17),Clefable 17,https://tcgplayer-cdn.tcgplayer.com/product/106979_200w.jpg,3,635,https://cpt.tcgcsv.com/CPS,2023-04-30T13:46:40.253,1,17/64,Rare,Colorless,70,Stage 1,"[1] Metronome
<br>
Choose 1 of the Defending Pokémon's attacks. Metronome copies that attack except for its Energy costs and anything else required in order to use that attack, such as discarding Energy cards. <em>(No matter what type the Defending Pokémon is, Clefable's type is still Colorless.)</em>","[2] Minimize
<br>
All damage done by attacks to Clefable during your opponent's next turn is reduced by 20 <em>(after applying Weakness and Resistance)</em>.",F,P-30,2,1.59,4.0,12.95,3.98,,Unlimited,
106980,Electrode (18),Electrode 18,https://tcgplayer-cdn.tcgplayer.com/product/106980_200w.jpg,3,635,https://cpt.tcgcsv.com/DPS,2024-09-17T15:23:43.583,1,18/64,Rare,Lightning,90,Stage 1,[2] Tackle (20),"[LLL] Chain Lightning (20)
<br>If the Defending Pokémon isn't Colorless, this attack does 10 damage to each Benched Pokémon of the same type as the Defending Pokémon <em>(including your own)</em>.",F,,1,21.77,30.43,79.95,21.83,,1st Edition,<br><br><strong><em>Product Disclaimer: 1st Edition versions of this card feature the incorrect artwork from Base Set while Unlimited versions will have the correct artwork.</em></strong>
106980,Electrode (18),Electrode 18,https://tcgplayer-cdn.tcgplayer.com/product/106980_200w.jpg,3,635,https://cpt.tcgcsv.com/DPS,2024-09-17T15:23:43.583,1,18/64,Rare,Lightning,90,Stage 1,[2] Tackle (20),"[LLL] Chain Lightning (20)
<br>If the Defending Pokémon isn't Colorless, this attack does 10 damage to each Benched Pokémon of the same type as the Defending Pokémon <em>(including your own)</em>.",F,,1,1.56,4.8,12.95,5.14,,Unlimited,<br><br><strong><em>Product Disclaimer: 1st Edition versions of this card feature the incorrect artwork from Base Set while Unlimited versions will have the correct artwork.</em></strong>
106981,Flareon (19),Flareon 19,https://tcgplayer-cdn.tcgplayer.com/product/106981_200w.jpg,3,635,https://cpt.tcgcsv.com/FPS,2024-02-21T14:38:26.417,1,19/64,Rare,Fire,70,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[2RR] Flamethrower (60)
<br>Discard 1 Fire Energy card attached to Flareon in order to use this attack.",W,,1,15.71,20.7,49.95,22.13,11.16,1st Edition,
106981,Flareon (19),Flareon 19,https://tcgplayer-cdn.tcgplayer.com/product/106981_200w.jpg,3,635,https://cpt.tcgcsv.com/FPS,2024-02-21T14:38:26.417,1,19/64,Rare,Fire,70,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[2RR] Flamethrower (60)
<br>Discard 1 Fire Energy card attached to Flareon in order to use this attack.",W,,1,5.49,8.43,24.95,8.74,,Unlimited,
106982,Jolteon (20),Jolteon 20,https://tcgplayer-cdn.tcgplayer.com/product/106982_200w.jpg,3,635,https://cpt.tcgcsv.com/GPS,2024-06-14T18:44:06.097,1,20/64,Rare,Lightning,70,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[1LL] Pin Missile (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",F,,1,14.0,19.19,59.95,25.07,,1st Edition,
106982,Jolteon (20),Jolteon 20,https://tcgplayer-cdn.tcgplayer.com/product/106982_200w.jpg,3,635,https://cpt.tcgcsv.com/GPS,2024-06-14T18:44:06.097,1,20/64,Rare,Lightning,70,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[1LL] Pin Missile (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",F,,1,6.82,11.24,34.95,13.4,,Unlimited,
106983,Kangaskhan (21),Kangaskhan 21,https://tcgplayer-cdn.tcgplayer.com/product/106983_200w.jpg,3,635,https://cpt.tcgcsv.com/HPS,2023-03-24T18:31:48.413,1,21/64,Rare,Colorless,90,Basic,"[1] Fetch
<br>Draw a card.","[4] Comet Punch (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",F,P-30,3,5.0,7.39,24.95,10.76,,1st Edition,
106983,Kangaskhan (21),Kangaskhan 21,https://tcgplayer-cdn.tcgplayer.com/product/106983_200w.jpg,3,635,https://cpt.tcgcsv.com/HPS,2023-03-24T18:31:48.413,1,21/64,Rare,Colorless,90,Basic,"[1] Fetch
<br>Draw a card.","[4] Comet Punch (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",F,P-30,3,2.7,4.01,12.95,4.37,,Unlimited,
106984,Mr. Mime (22),Mr Mime 22,https://tcgplayer-cdn.tcgplayer.com/product/106984_200w.jpg,3,635,https://cpt.tcgcsv.com/JPS,2023-05-20T11:37:34.32,1,22/64,Rare,Psychic,40,Basic,"[1P] Meditate (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on the Defending Pokémon.",,P,,,4.0,11.5,59.99,13.22,,1st Edition,"<strong>Pokémon Power: Invisible Wall</strong> Whenever an attack <em>(including your own)</em> does 30 or more damage to Mr. Mime <em>(after applying Weakness and Resistance)</em>, prevent that damage. <em>(Any other effects of attacks still happen.)</em> This power can't be used if Mr. Mime is Asleep, Confused, or Paralyzed."
106984,Mr. Mime (22),Mr Mime 22,https://tcgplayer-cdn.tcgplayer.com/product/106984_200w.jpg,3,635,https://cpt.tcgcsv.com/JPS,2023-05-20T11:37:34.32,1,22/64,Rare,Psychic,40,Basic,"[1P] Meditate (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on the Defending Pokémon.",,P,,,3.0,5.85,19.95,6.98,,Unlimited,"<strong>Pokémon Power: Invisible Wall</strong> Whenever an attack <em>(including your own)</em> does 30 or more damage to Mr. Mime <em>(after applying Weakness and Resistance)</em>, prevent that damage. <em>(Any other effects of attacks still happen.)</em> This power can't be used if Mr. Mime is Asleep, Confused, or Paralyzed."
106985,Nidoqueen (23),Nidoqueen 23,https://tcgplayer-cdn.tcgplayer.com/product/106985_200w.jpg,3,635,https://cpt.tcgcsv.com/KPS,2023-05-27T17:30:57.64,1,23/64,Rare,Grass,90,Stage 2,"[1G] Boyfriends (20+)
<br>Does 20 damage plus 20 more damage for each Nidoking you have in play.",[2GG] Mega Punch (50),P,,3,6.49,15.15,39.95,13.43,,1st Edition,
106985,Nidoqueen (23),Nidoqueen 23,https://tcgplayer-cdn.tcgplayer.com/product/106985_200w.jpg,3,635,https://cpt.tcgcsv.com/KPS,2023-05-27T17:30:57.64,1,23/64,Rare,Grass,90,Stage 2,"[1G] Boyfriends (20+)
<br>Does 20 damage plus 20 more damage for each Nidoking you have in play.",[2GG] Mega Punch (50),P,,3,3.74,6.28,19.99,6.85,,Unlimited,
106986,Pidgeot (24),Pidgeot 24,https://tcgplayer-cdn.tcgplayer.com/product/106986_200w.jpg,3,635,https://cpt.tcgcsv.com/LPS,2022-11-16T20:52:49.407,1,24/64,Rare,Colorless,80,Stage 2,[2] Wing Attack (20),"[3] Hurricane (30)
<br>Unless this attack Knocks Out the Defending Pokémon, return the Defending Pokémon and all cards attached to it to your opponent's hand.",L,F-30,,11.0,13.75,29.95,11.34,,1st Edition,
106986,Pidgeot (24),Pidgeot 24,https://tcgplayer-cdn.tcgplayer.com/product/106986_200w.jpg,3,635,https://cpt.tcgcsv.com/LPS,2022-11-16T20:52:49.407,1,24/64,Rare,Colorless,80,Stage 2,[2] Wing Attack (20),"[3] Hurricane (30)
<br>Unless this attack Knocks Out the Defending Pokémon, return the Defending Pokémon and all cards attached to it to your opponent's hand.",L,F-30,,2.19,4.62,12.95,4.73,3.99,Unlimited,
